Letterboxd list export v7
Date,Name,Tags,URL,Description
2026-01-14,Criterion Collection,"Criterion, Criterion Collection, the criterion collection, criterioncollection, thecriterioncollection",https://boxd.it/RIIlI,

Position,Name,Year,URL,Description
185,Austin Powers: The Spy Who Shagged Me,1999,https://boxd.it/29xQ,
186,Stolen Kisses,1968,https://boxd.it/2aL0,
187,Bed and Board,1970,https://boxd.it/2aKw,
188,Love on the Run,1979,https://boxd.it/2aKm,
189,The White Sheik,1952,https://boxd.it/UG2,
190,Throne of Blood,1957,https://boxd.it/251w,
191,Jubilee,1978,https://boxd.it/Zp6,
192,Coup de Grâce,1976,https://boxd.it/Xqw,
193,Jenny Lamour,1947,https://boxd.it/F3O,
194,Il Posto,1961,https://boxd.it/1iqC,
195,The Fiancés,1963,https://boxd.it/1Jq,
196,Hiroshima Mon Amour,1959,https://boxd.it/22WY,
197,Night and Fog,1956,https://boxd.it/29A6,
198,Ali: Fear Eats the Soul,1974,https://boxd.it/2aRi,
199,Schizopolis,1996,https://boxd.it/1Keu,
200,The Honeymoon Killers,1970,https://boxd.it/1WKi,
201,Umberto D.,1952,https://boxd.it/29vg,
202,Indiscretion of an American Wife,1953,https://boxd.it/2zgQ,
203,Shrek,2001,https://boxd.it/29zi,
204,The Marriage of Maria Braun,1979,https://boxd.it/29Su,
205,Veronika Voss,1982,https://boxd.it/273O,
206,Lola,1981,https://boxd.it/273u,
207,The Pornographers,1966,https://boxd.it/Wco,
208,Austin Powers in Goldmember,2002,https://boxd.it/29xG,
209,Through a Glass Darkly,1961,https://boxd.it/1TrW,
210,Winter Light,1963,https://boxd.it/1nrU,
211,The Silence,1963,https://boxd.it/1TH6,
212,Ingmar Bergman Makes a Movie,1963,https://boxd.it/Ctu,
213,Richard III,1955,https://boxd.it/UMa,
214,All That Money Can Buy,1941,https://boxd.it/1nsy,
215,Knife in the Water,1962,https://boxd.it/1THK,
216,The Rules of the Game,1939,https://boxd.it/29Es,
217,Tokyo Story,1953,https://boxd.it/1HuY,
218,Le Cercle Rouge,1970,https://boxd.it/1Tjy,
219,La Strada,1954,https://boxd.it/2asi,
220,Naked Lunch,1991,https://boxd.it/26ow,
221,Ikiru,1952,https://boxd.it/251c,
222,Diary of a Country Priest,1951,https://boxd.it/UDC,
223,Maîtresse,1976,https://boxd.it/LQi,
224,Pickup on South Street,1953,https://boxd.it/1uLM,
225,Tunes of Glory,1960,https://boxd.it/Vqk,
226,Onibaba,1964,https://boxd.it/252a,
227,Le Corbeau,1943,https://boxd.it/1ofg,
228,Salvatore Giuliano,1962,https://boxd.it/1rBk,
229,Scenes from a Marriage,1974,https://boxd.it/4kJC,
230,3 Women,1977,https://boxd.it/YPs,
231,The Testament of Dr. Mabuse,1933,https://boxd.it/1Sia,
232,A Story of Floating Weeds,1934,https://boxd.it/SDU,
233,Stray Dog,1949,https://boxd.it/1ltu,
234,The Tin Drum,1979,https://boxd.it/29SO,
235,The Leopard,1963,https://boxd.it/296K,
236,Mamma Roma,1962,https://boxd.it/JRo,
237,Smiles of a Summer Night,1955,https://boxd.it/1TcM,
238,A Woman Is a Woman,1961,https://boxd.it/1iUC,
239,The Lower Depths,1957,https://boxd.it/1sWo,
240,Early Summer,1951,https://boxd.it/E4G,
241,Shrek 2,2004,https://boxd.it/29z8,
242,The Golden Coach,1952,https://boxd.it/pMe,
243,French Cancan,1955,https://boxd.it/Q4y,
244,Elena and Her Men,1956,https://boxd.it/xek,
245,Port of Shadows,1938,https://boxd.it/Nr0,
246,I Vitelloni,1953,https://boxd.it/1RJE,
247,Slacker,1990,https://boxd.it/1OUu,
248,Videodrome,1983,https://boxd.it/29uC,
249,The Battle of Algiers,1966,https://boxd.it/1IRY,
250,Shrek the Third,2007,https://boxd.it/29yY,
251,Shadows,1958,https://boxd.it/1M9c,
252,Faces,1968,https://boxd.it/29Ia,
253,A Woman Under the Influence,1974,https://boxd.it/1myg,
254,The Killing of a Chinese Bookie,1976,https://boxd.it/1hS6,
255,Opening Night,1977,https://boxd.it/1f4e,
256,A Constant Forge,2000,https://boxd.it/1Rk,
257,Secret Honor,1984,https://boxd.it/EAs,
258,Tanner '88,1988,https://boxd.it/ax6q,
259,Fat Girl,2001,https://boxd.it/2a6w,
260,Eyes Without a Face,1960,https://boxd.it/1j9i,
261,Fanny and Alexander,1982,https://boxd.it/22go,
262,The Wedding Singer,1998,https://boxd.it/1USO,
263,The Mask,1994,https://boxd.it/29rS,
264,The Making of Fanny and Alexander,1984,https://boxd.it/3Oei,
265,Short Cuts,1993,https://boxd.it/29Nk,
266,The King of Kings,1927,https://boxd.it/FAy,
267,Kagemusha,1980,https://boxd.it/1SGG,
268,Youth of the Beast,1963,https://boxd.it/179q,
269,Fighting Elegy,1966,https://boxd.it/WbU,
270,Casque d'Or,1952,https://boxd.it/2cmw,
271,Touchez Pas au Grisbi,1954,https://boxd.it/1rPw,
272,La Commare Secca,1962,https://boxd.it/Vye,
273,Thieves' Highway,1949,https://boxd.it/1EbY,
274,Night and the City,1950,https://boxd.it/1FFg,
275,Tout Va Bien,1972,https://boxd.it/20AQ,
276,The River,1951,https://boxd.it/Q3K,
277,My Own Private Idaho,1991,https://boxd.it/2ak4,
278,L'Eclisse,1962,https://boxd.it/1CoG,
279,Young Törless,1966,https://boxd.it/OVq,
280,The Sword of Doom,1966,https://boxd.it/1EoS,
281,Jules and Jim,1962,https://boxd.it/28rM,
282,Shrek the Halls,2007,https://boxd.it/1QgG,
283,A Generation,1955,https://boxd.it/UMk,
284,Kanal,1957,https://boxd.it/1mky,
285,Ashes and Diamonds,1958,https://boxd.it/23q0,
286,Divorce Italian Style,1961,https://boxd.it/1DNs,
287,Burden of Dreams,1982,https://boxd.it/XGk,
288,F for Fake,1973,https://boxd.it/VxA,
289,Hoop Dreams,1994,https://boxd.it/1Opc,
290,The Phantom of Liberty,1974,https://boxd.it/22VG,
291,Heaven Can Wait,1943,https://boxd.it/1Gpy,
292,Unfaithfully Yours,1948,https://boxd.it/1g4Y,
293,The Flowers of St. Francis,1950,https://boxd.it/oTS,
294,The Browning Version,1951,https://boxd.it/12Qk,
295,Crazed Fruit,1956,https://boxd.it/35g4,
296,Le Notti Bianche,1957,https://boxd.it/V0G,
297,Au Hasard Balthazar,1966,https://boxd.it/1E3g,
298,Gate of Flesh,1964,https://boxd.it/35fK,
299,Story of a Prostitute,1965,https://boxd.it/13vM,
300,The Life Aquatic with Steve Zissou,2004,https://boxd.it/2aqw,
301,An Angel at My Table,1990,https://boxd.it/269G,
302,Harakiri,1962,https://boxd.it/1NTU,
303,Bad Timing,1980,https://boxd.it/1fUE,
304,The Man Who Fell to Earth,1976,https://boxd.it/298w,
