Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2025-12-30,The Worst Person in the World,2021,https://boxd.it/cjmZrj,4.5,,"<i>“I’m sure I remember things about you that you've forgotten.” “And the other way around.” “Yeah. When I'm gone, all that stuff about you will go with me.”</i>

How are we meant to keep living with this trail of selves and relationships stretching so far behind us? What happens when we're the person who set those things down, and we don't know if we were right to do so? I think a shallower reading of the movie is ""some things end, life moves on,"" but has anything <i>really</i> ended for Julie? Did she ever move forward, or just on to new versions of the same?

I just watched <a href=""https://boxd.it/chQchh"" title=""Millennium Mambo""><i>Millennium Mambo</i></a><i></i>, and found it connected to this movie well. Both are an unflattering self-portrait that isn’t begging for absolution, just trying to see clearly. They’re about looking back at a younger self without fully disowning her or excusing her, just letting her stand there in all her avoidance, as a work in progress. 

I didn't see as much of myself in Julie as others seem to, and I'm worried that's not because we're different but is because I, like her, have an ability to self-reflect that ends when we get to the juicy bits. The movie is full of those moments where you can feel Julie hovering at the edge of a hard truth and then choosing motion instead of depth: a new job, a new relationship, a new story about who she is. 

The ""messy young woman"" thing sometimes feels overwrought, but watching these movies back to back has really helped me feel less alone in the whole ""I'm in my mid/late twenties and don't know what the hell I'm doing"" thing I have going on rn. I feel silly typing that, because who <i>doesn't</i> think that when they're my age, but I think that's the point of art like this: taking the most common experiences in the world and showing how we all manage to feel like we're the only person going through it.

The styling and visuals make it really hard to not Google ""Norway visa requirements."" Renate Reinsve and Anders Danielsen Lie doing some truly incredible work. Beautiful, beautiful movie.","2020s, love sucks movie fest 2025, !american, !in english, criterion collection, neon, beautiful, good acting, good styling, good dialogue, incredible performance, suspicious wig work, long review",2025-12-29
2025-12-30,Dune: Part Two,2024,https://boxd.it/cjQTDj,5,Yes,Call me Paul Atreides the way I’m Dune Two chicks at once,"2020s, w/ henry, love sucks movie fest 2025, good cinematography, beautiful, good styling, hey that's the name of the movie, good score, best sound winner, best special effects winner, bass pro shop",2025-12-29
2025-12-31,La Haine,1995,https://boxd.it/cl2St1,5,,"<i>“Heard about the guy who fell off a skyscraper? On his way down past each floor, he kept saying to reassure himself: so far, so good... so far, so good... so far, so good. How you fall doesn't matter. It's how you land.”</i>

This movie is (almost) bookended by Hubert telling Vinz the above quote. This movie is one continuous chant: “so far, so good.” We move through locations and schemes and time stamps and remind ourselves “so far, so good.” The quote’s second moment, near the end, signals that the ground is closer than it appears and that we are about to find out how Hubert, Saïd, and Vincent are going to land. We are allowed to trick ourselves into thinking someone might slide a mattress beneath them at the last moment. We hope that the landing isn’t going to be what we think it is. “So far, so good.” Then we hit the ground.

<i>“La haine attire la haine.”</i>","90s, love sucks movie fest 2025, !american, !in english, stressful!, criterion collection, good cinematography, beautiful, good acting, good dialogue, hey that's the name of the movie, bechdel fail, b&w, notable fourth wall break",2025-12-30
2026-01-02,Atomic Blonde,2017,https://boxd.it/cnfTbV,2.5,,"Was so diabolically hungover watching this. Absolutely couldn’t track what the plot was, but I don’t think that’s just because my breath still smells like tequila. I read the Wikipedia synopsis and I’m no clearer on what happened.

Loved how pretty the lighting and colors were, Charlize Theron and James McEvoy are always fun. 

Good god the use of the soundtrack and general nonsense to constantly remind us that this took place in Germany in the 80s was so so so annoying.","2010s, love sucks movie fest 2025, spy movie, notable fourth wall break, mooford loved this",2026-01-01
2026-01-04,Quantum of Solace,2008,https://boxd.it/cqzSYT,3,,"<i>“I don’t think the dead care about vengeance.”</i>

The budget for glass must have been astronomical","2000s, love sucks movie fest 2025, james bond, spy movie, bechdel fail",2026-01-03
2026-01-04,Gosford Park,2001,https://boxd.it/cqUm9B,4,,"<i>“Why do we spend our lives living through them?”
-
“Well, I suppose life might go on.”
</i>
- Sick in bed and I think this needed more mental fortitude than I had. Brain being half off made it hard for me to remember who was who
- However many accolades Maggie Smith has, it is not enough
- So far I think this is my favorite Christie homage ever?","2000s, love sucks movie fest 2025, murder mystery, best screenplay winner, good acting, good dialogue, needs a rewatch, one location",2026-01-03
2026-01-08,D.E.B.S.,2004,https://boxd.it/cw9Vuz,2.5,,A perfect movie. So Wellesley core. And it must be so hard to be Devon Aoki and know you’re the coolest bitch to have ever lived!!,"2000s, love sucks movie fest 2025, boots the house diva fierciosity, spy movie, female writer, female director, so much fun, smoke a j first, hey that's the name of the movie, camp, something wellesley this way comes, bechdel super pass, dubious accents",2026-01-07
2026-01-10,Mission: Impossible – The Final Reckoning,2025,https://boxd.it/cyqxPZ,3,,"<i>“I hope in time you can see this life as not some quirk of fate. This was your calling. Your destiny. A destiny that touches every living thing.” - the Scientology aliens telling Tom Cruise he has to save cinema</i>

- There were three parts: (1) clip show, (2) a bunch of people I’ve seen before talking, (3) yayyyyy action
- This movie was so bleh that when I lost power one hour in I said “thank god I have an excuse not to finish the movie.” Unfortch I am a persistent lady and decided to finish it anyway, which meant that I stayed up late on a Friday for nothing :/
- I’m a little perplexed on what direction the actors were given here. “How sexy and brooding can we look while also conveying nostalgia?” Felt like Tom Cruise and Tramell Tillman were locked in tho.
- I think something that the whole franchise suffers from is the general knowledge that things will work out. No matter what, the plan will be executed. It will be last minute and frantic, but it’s gonna happen. I felt like the tension in these movies is always undercut. Whateva
- I am a woman generally capable of ignoring plot holes, but this was challenging
- Ethan Hunt telling Dunloe that they met 30 years ago and me laughing and saying “what, did we time skip” before realizing that 1996 is indeed 29 years before 2025 :)))

Pros:
- Really liked the sled dog scenes
- Must be super fun to be one of the people that get to see Ethan Hunt do crazy shit. “He just jumped out of the Osprey” “he tucked and rolled out of the submarine” “oh he’s hanging off the side of a biplane”
- Pom Klementieff’s prison hairdresser didn’t let that platinum slip an inch","2020s, love sucks movie fest 2025, mission: impossible, spy movie, russian bad guys, bass pro shop",2026-01-09
2026-01-13,Network,1976,https://boxd.it/cCb2En,4,,"<i>“Because you’re on television, dummy!”</i>

-Astoundingly good script and supporting performances, holy cow
- Would have KILLED to analyze this in Jen White’s postmodernism class alongside <i>The Truman Show</i>
- Take a shot every time they used “ecumenical” in a way you had never heard it used before
- This has to be Aaron Sorkin’s favorite movie, no?
- Getting the sense Sydney Lumet doesn’t really fuck with #thesystem
- Obsessssssssed with the Angela Davis character
- Chills during Jenson’s speech
- Perfect casting
- Diana a very clear inspiration for Meryl in Devil Wears Prada","70s, love sucks movie fest 2025, good dialogue, good acting, good cinematography, hey that's the name of the movie, incredible performance, criterion collection, w/ dad, national film registry, best screenplay winner, best actress winner, best actor winner, best supporting actress winner, perspicacious and prescient, nyc",2026-01-12
2026-01-14,Skyfall,2012,https://boxd.it/cD0g8d,4,,"THEY BROUGHT BACK DANIEL CRAIG IN HIS SEXY LIL BLUE SHORTS!!!!!!!!!!!!!!!

Felt like everyone found their footing. Q is so annoying. 

Henry walked in when Bond was sneaking around and said “bro is conspicuousmaxxing” and I think that sums up the movie. Bro drives his AM DB5 to the secret location but just parks it uncovered outside. But ya know what? It’s literally fine. Bond being sexy is a huge part of why he’s interesting.","2010s, love sucks movie fest 2025, hey that's the name of the movie, spy movie, james bond, w/ henry, good score, best sound winner",2026-01-13
